problem_id,original_src,changed_src,error,stderr,token_similarity,syntax_similarity,semantic_similarity,final_similarity
p02705,"# coding: utf-8


def main():
    R = input(int())
    return R * 2 * 3.1415


print(main())
","# coding: utf-8


def main():
    R = int(input())

    return R * 2 * 3.1415


print(main())
",TypeError: can't multiply sequence by non-int of type 'float',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02705/Python/s656493829.py"", line 9, in <module>
    print(main())
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02705/Python/s656493829.py"", line 6, in main
    return R * 2 * 3.1415
TypeError: can't multiply sequence by non-int of type 'float'
",0.9230769230769231,0.9968354430379747,0.9996150732040405,0.9758197391160854
p02705,"import math

r = input()
print(2 * math.pi * r)
quit()
","import math

r = int(input())
print(2 * math.pi * r)
quit()
",TypeError: can't multiply sequence by non-int of type 'float',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02705/Python/s962052579.py"", line 3, in <module>
    print(2 * math.pi * r)
TypeError: can't multiply sequence by non-int of type 'float'
",0.9,0.4522232734153264,0.9890652894973755,0.8012930978235482
p02706,"n, m = map(int, input().split)
a = list(map(int, input().split()))
ct = 0
for i in range(m):
    ct += a[i]

if n - ct >= 0:
    print(n - ct)
else:
    print(-1)
","n, m = map(int, input().split())
a = list(map(int, input().split()))
ct = 0
for i in range(m):
    ct += a[i]

if n - ct >= 0:
    print(n - ct)
else:
    print(-1)
",TypeError: 'builtin_function_or_method' object is not iterable,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02706/Python/s941071070.py"", line 1, in <module>
    n, m = map(int, input().split)
TypeError: 'builtin_function_or_method' object is not iterable
",0.96,0.6930560214693056,0.9977607727050781,0.8950211155228229
p02706,"summer_vacation, amount_of_homework = map(int, input().split())
a = map(int, input().split())
homework_list = list[a]

total_days = 0

for i in homework_list:
    total_days += i

if summer_vacation >= total_days:
    print(summer_vacation - total_days)
else:
    print(-1)
","summer_vacation, amount_of_homework = map(int, input().split())
a = map(int, input().split())
homework_list = list(a)

total_days = 0

for i in homework_list:
    total_days += i

if summer_vacation >= total_days:
    print(summer_vacation - total_days)
else:
    print(-1)
",TypeError: 'types.GenericAlias' object is not iterable,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02706/Python/s080879362.py"", line 7, in <module>
    for i in homework_list:
TypeError: 'types.GenericAlias' object is not iterable
",0.9583333333333334,0.9445169712793734,0.9991772174835205,0.9705259783772202
p02706,"n, m = map(int, input().split())
print(max(n - sum(list(map(int, input().split())))), -1)
","n, m = map(int, input().split())
A = list(map(int, input().split()))

if n >= sum(A):
    print(n - sum(A))
else:
    print(""-1"")
",TypeError: 'int' object is not iterable,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02706/Python/s791039988.py"", line 2, in <module>
    print(max(n - sum(list(map(int, input().split())))), -1)
TypeError: 'int' object is not iterable
",0.35294117647058826,0.528052805280528,0.8783236742019653,0.615627664206121
p02707,"N = int(input())
A = list(map(int, input().split()))
for i in range(1, N + 1):
    print(A.count(i))
","N = int(input())
A = list(map(int, input().split()))

lis = [0] * N
for i in range(N - 1):
    lis[(A[i] - 1)] += 1

for i in range(N):
    print(lis[i])
",TLE,No Error Output,0.47619047619047616,0.670549084858569,0.8395887613296509,0.679857372846574
p02707,"n = int(input())
a = list(map(int, input().split()))
for i in range(n):
    print(a.count(i + 1))
","n = int(input())
a = list(map(int, input().split()))
b = [0 for i in range(n)]

for i in a:
    b[i - 1] += 1

for i in b:
    print(i)
",TLE,No Error Output,0.45,0.7094717668488161,0.8901565670967102,0.7039041568933289
p02707,"N = int(input())
A = list(map(int, input().split()))
B = []
for i in range(1, N + 1):
    print(A.count(i))
","N = int(input())
A = list(map(int, input().split()))
B = [0 for i in range(N)]
for i in A:
    B[i - 1] += 1
for i in B:
    print(i)
",TLE,No Error Output,0.5,0.6498037505451374,0.9411557912826538,0.7214034416766028
p02707,"N = int(input())
A_i = list(map(int, input().split()))
uq_A_i = list(set(A_i))
C = [""0\n""] * N
for i in uq_A_i:
    C[i - 1] = ""{}"".format(A_i.count(i)) + ""\n""
print("""".join(C))
","N = int(input())
A_i = list(map(int, input().split()))
C = [0] * N
for i in A_i:
    C[i - 1] += 1
print(*C)
",TLE,No Error Output,0.6363636363636364,0.4546794399410464,0.8117893934249878,0.6520286802613999
p02707,"N = int(input())
A = list(map(int, input().split()))

result = [0] * N
for a in A:
    result[a - 1] += 1
print(""\n"".join(result))
","N = int(input())
A = list(map(int, input().split()))

result = [0] * N
for a in A:
    result[a - 1] += 1
print(""\n"".join(map(str, result)))
","TypeError: sequence item 0: expected str instance, int found","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02707/Python/s320227284.py"", line 7, in <module>
    print('\n'.join(result))
TypeError: sequence item 0: expected str instance, int found
",0.9,0.9601969634796882,0.98551344871521,0.9522644685299905
p02707,"n = int(input())
a = list(map(int, input().split()))
for i in range(n):
    print(a.count(i + 1))
","n = int(input())
a = list(map(int, input().split()))
result = [0] * n
for x in a:
    result[x - 1] += 1
for v in result:
    print(v)
",TLE,No Error Output,0.38095238095238093,0.5972420351878269,0.8763999342918396,0.6440182985587982
p02707,"n = int(input())

line = list(map(int, input().strip().split("" "")))

for i in range(1, n + 1):
    print(line.count(i))
","n = int(input())

line = list(map(int, input().strip().split("" "")))

ans = [0 for s in range(n)]

for i in line:
    ans[i - 1] += 1

for i in range(n):
    print(ans[i])
",TLE,No Error Output,0.45454545454545453,0.7033398821218074,0.9210154414176941,0.7157717775672562
p02707,"n = int(input())
a = map(int, input().split())

a = list(a)
for i in range(n):
    count = 0
    for j in range(i, n - 1):
        if a[j] == i + 1:
            count += 1
    print(count)
","n = int(input())
a = map(int, input().split())

a = list(a)
result = [0] * n
for i in range(n - 1):
    result[a[i] - 1] += 1

print(*result, sep=""\n"")
",TLE,No Error Output,0.56,0.5648695652173913,0.8974771499633789,0.696451729550569
p02709,"# 解説AC
n = int(input())
A = list(map(int, input().split()))
B = []
for i, e in enumerate(A):
    B.append((e, i + 1))
B.sort(reverse=True)
# dp[i][j]: Aiまで入れた時、左にj個決めた時の最大値
dp = [[-1] * (n + 1) for _ in range(n + 1)]
dp[0][0] = 0

for i in range(n):
    for j in range(i + 1):  # 左の個数
        k = i - j  # 右の個数
        ni = i + 1
        val, idx = B[i]
        dp[ni][j] = max(dp[ni][j], dp[i][j] + abs(n - k - idx) * val)
        dp[ni][j + 1] = max(dp[ni][j + 1], dp[i][j] + abs(idx - (j + 1)) * val)
ans = 0
for i in range(n + 1):
    ans = max(ans, dp[n][i])
print(ans)
","# 解説AC
import sys

input = sys.stdin.buffer.readline

n = int(input())
A = list(map(int, input().split()))
B = []
for i, e in enumerate(A):
    B.append((e, i + 1))
B.sort(reverse=True)
# dp[i][j]: Aiまで入れた時、左にj個決めた時の最大値
dp = [[-1] * (n + 1) for _ in range(n + 1)]
dp[0][0] = 0

for i in range(n):
    for j in range(i + 1):  # 左の個数
        k = i - j  # 右の個数
        ni = i + 1
        val, idx = B[i]
        dp[ni][j] = max(dp[ni][j], dp[i][j] + abs(n - k - idx) * val)
        dp[ni][j + 1] = max(dp[ni][j + 1], dp[i][j] + abs(idx - (j + 1)) * val)
ans = 0
for i in range(n + 1):
    ans = max(ans, dp[n][i])
print(ans)
",TLE,No Error Output,0.9384615384615385,0.9756759375908518,0.9678789973258972,0.961392841746076
p02709,"from heapq import heappop, heappush
from collections import defaultdict

n = int(input())
a = list(map(int, input().split()))

hp = []
for i, e in enumerate(a, 1):
    heappush(hp, [-e, i])

dp = defaultdict(int)
dp[(0, n + 1)] = 0
while hp:
    e, i = heappop(hp)
    e = -e
    dp2 = defaultdict(int)
    for k, v in dp.items():
        l, r = k
        dp2[(l + 1, r)] = max(dp2[(l + 1, r)], v + abs(l + 1 - i) * e)
        dp2[(l, r - 1)] = max(dp2[(l, r - 1)], v + abs(r - 1 - i) * e)

    dp = dp2

ans = 0
for k, v in dp.items():
    ans = max(ans, v)

print(ans)
","from heapq import heappop, heappush
from collections import defaultdict

n = int(input())
a = list(map(int, input().split()))

hp = []
for i, e in enumerate(a, 1):
    heappush(hp, [-e, i])

dp = defaultdict(int)
dp[(0, n + 1)] = 0
while hp:
    e, i = heappop(hp)
    e = -e
    dp2 = defaultdict(int)
    for k, v in dp.items():
        l, r = k
        dp2[(l + 1, r)] = max(dp2[(l + 1, r)], v + abs(l + 1 - i) * e)
        dp2[(l, r - 1)] = max(dp2[(l, r - 1)], v + abs(r - 1 - i) * e)

    dp = dp2

ans = max(dp.values())

print(ans)
",TLE,No Error Output,0.967741935483871,0.951412934211996,0.9915670156478882,0.9723732671679155
p02710,"import sys
from collections import defaultdict

sys.setrecursionlimit(10**5 + 5)


def dfs(v, p, ccc, links, ans):
    ret_colors = defaultdict(int)
    ret_count = 1
    cv = ccc[v]
    for u in links[v]:
        if u == p:
            continue
        sub_colors, sub_count = dfs(u, v, ccc, links, ans)
        cc = sub_count - sub_colors[cv]
        ans[cv] -= cc * (cc + 1) // 2
        ret_count += sub_count

        if len(ret_colors) < len(sub_colors):
            ret_colors, sub_colors = sub_colors, ret_colors

        for c, cnt in sub_colors.items():
            ret_colors[c] += cnt

    ret_colors[cv] = ret_count

    return ret_colors, ret_count


def solve(n, ccc, links):
    if n == 1:
        return [1]

    all_pair = n * (n + 1) // 2
    ans = [all_pair] * (n + 1)

    colors, count = dfs(0, -1, ccc, links, ans)
    assert count == n

    for c in range(1, n + 1):
        cc = n - colors[c]
        ans[c] -= cc * (cc + 1) // 2

    return ans[1:]


n, *cab = map(int, sys.stdin.buffer.read().split())
ccc = cab[:n]
links = [set() for _ in range(n)]

for a, b in zip(cab[n + 0 :: 2], cab[n + 1 :: 2]):
    a -= 1
    b -= 1
    links[a].add(b)
    links[b].add(a)

print(""\n"".join(map(str, solve(n, ccc, links))))
","import sys
from collections import defaultdict

sys.setrecursionlimit(10**6)


def dfs(v, p, ccc, links, ans):
    ret_colors = defaultdict(int)
    ret_count = 1
    cv = ccc[v]
    for u in links[v]:
        if u == p:
            continue
        sub_colors, sub_count = dfs(u, v, ccc, links, ans)
        cc = sub_count - sub_colors[cv]
        ans[cv] -= cc * (cc + 1) // 2
        ret_count += sub_count

        if len(ret_colors) < len(sub_colors):
            ret_colors, sub_colors = sub_colors, ret_colors

        for c, cnt in sub_colors.items():
            ret_colors[c] += cnt

    ret_colors[cv] = ret_count

    return ret_colors, ret_count


def solve(n, ccc, links):
    if n == 1:
        return [1]

    all_pair = n * (n + 1) // 2
    ans = [all_pair] * (n + 1)

    colors, count = dfs(0, -1, ccc, links, ans)
    assert count == n

    for c in range(1, n + 1):
        cc = n - colors[c]
        ans[c] -= cc * (cc + 1) // 2

    return ans[1:]


n, *cab = map(int, sys.stdin.buffer.read().split())
ccc = cab[:n]
links = [set() for _ in range(n)]

for a, b in zip(cab[n + 0 :: 2], cab[n + 1 :: 2]):
    a -= 1
    b -= 1
    links[a].add(b)
    links[b].add(a)

print(""\n"".join(map(str, solve(n, ccc, links))))
",0,No Error Output,0.9797979797979798,0.9968692096351671,0.9963130950927734,0.9915253948670535
p02711,"N = int(input())
str(N)
listN = sorted(N)
if listN.count(""7"") >= 1:
    print(""Yes"")
else:
    print(""No"")
","N = int(input())
listN = sorted(str(N))
if listN.count(""7"") >= 1:
    print(""Yes"")
else:
    print(""No"")
",TypeError: 'int' object is not iterable,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02711/Python/s383379366.py"", line 3, in <module>
    listN = sorted(N)
TypeError: 'int' object is not iterable
",0.8461538461538461,0.8472727272727273,0.9977164268493652,0.9071145427677181
p02711,"N = input()
ans = ""No""
for i in range(len(N)):
    if N[i] == 7:
        global ans
        ans = ""Yes""
        break
    else:
        continue
print(ans)
","N = int(input())
a1 = N % 10
a2 = ((N % 100) - a1) / 10
a3 = N // 100
if a1 == 7 or a2 == 7 or a3 == 7:
    print(""Yes"")
else:
    print(""No"")
",SyntaxError: name 'ans' is assigned to before global declaration,"  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02711/Python/s548817950.py"", line 5
    global ans
    ^^^^^^^^^^
SyntaxError: name 'ans' is assigned to before global declaration
",0.2608695652173913,0.20497512437810944,0.7419570684432983,0.43653623425596955
p02711,"N = input()
print(""Yes"" if 7 in N else ""No"")
","N = input()
print(""Yes"" if ""7"" in N else ""No"")
","TypeError: 'in <string>' requires string as left operand, not int","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02711/Python/s754651467.py"", line 2, in <module>
    print('Yes' if 7 in N else 'No')
TypeError: 'in <string>' requires string as left operand, not int
",0.8888888888888888,0.9973118279569892,0.9950718879699707,0.9638889702417518
p02712,"N = int(input().split())

print(sum([n + 1 for n in range(N) if (n + 1) % 3 != 0 and (n + 1) % 5 != 0]))
","N = int(input())

print(sum([n + 1 for n in range(N) if (n + 1) % 3 != 0 and (n + 1) % 5 != 0]))
","TypeError: int() argument must be a string, a bytes-like object or a real number, not 'list'","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02712/Python/s624885598.py"", line 1, in <module>
    N = int(input().split())
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'list'
",0.95,0.2981427174975562,0.9631263613700867,0.7596933597973015
p02713,"from math import gcd
from functools import reduce


def gcd_kai(*numbers):
    return reduce(gcd, numbers)


K = int(input())
ans = 0
for i in range(K):
    for j in range(K):
        for k in range(K):
            ans += gcd_kai(i + 1, j + 1, k + 1)
print(ans)
","from math import gcd
from functools import reduce


def gcd_kai(*numbers):
    return reduce(gcd, numbers)


K = int(input())
ans = 1
if K == 1:
    next
else:
    ans += (K - 1) * K * 3
    ans_sub = 0
    for i in range(2, K):
        for j in range(i + 1, K + 1):
            for k in range(i, K + 1):
                ans_sub += gcd_kai(i, j, k)
    ans += ans_sub * 3
    for i in range(2, K + 1):
        ans += i
print(ans)
",TLE,No Error Output,0.5777777777777777,0.6869976359338061,0.9682872891426086,0.7667475397705186
p02713,"import itertools
import math


def gcd(a: int, b: int, c: int) -> int:
    return math.gcd(math.gcd(a, b), c)


def main() -> None:
    k = int(input())

    s = sum(gcd(a, b, c) for a, b, c in itertools.product(range(1, k + 1), repeat=3))
    print(s)


if __name__ == ""__main__"":
    main()
","import itertools
import math


def gcd(a: int, b: int, c: int) -> int:
    return math.gcd(math.gcd(a, b), c)


def main() -> None:
    k = int(input())

    one_to_k = range(1, k + 1)
    s1 = sum(one_to_k)
    s2 = sum(math.gcd(a, b) for a, b in itertools.combinations(one_to_k, 2))
    s3 = sum(gcd(a, b, c) for a, b, c in itertools.combinations(one_to_k, 3))
    print(s1 + 6 * s2 + 6 * s3)


if __name__ == ""__main__"":
    main()
",TLE,No Error Output,0.6458333333333334,0.5214110545180155,0.8426120281219482,0.687218127604184
p02713,"import math

k = int(input())
ans = 0

for a in range(k):
    for b in range(k):
        d = math.gcd(a + 1, b + 1)
        for c in range(k):
            ans += math(d, c + 1)

print(ans)
","import math

k = int(input())
ans = 0

for a in range(k):
    for b in range(k):
        d = math.gcd(a + 1, b + 1)
        for c in range(k):
            ans += math.gcd(d, c + 1)

print(ans)
",TypeError: 'module' object is not callable,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02713/Python/s321209057.py"", line 9, in <module>
    ans += math(d, c + 1)
TypeError: 'module' object is not callable
",0.9523809523809523,0.9853519113969275,0.9964513182640076,0.979900386438967
